1position_x,2positon_y,3position_x,4positon_y,5position_x,6positon_y,7position_x,8positon_y,9position_x,10positon_y,11position_x,12positon_y,13position_x,14positon_y,15position_x,16positon_y,17position_x,18positon_y,19position_x,20positon_y,21position_x,22positon_y,23position_x,24positon_y
1,5848.248046875,4357.06298828125,3389.752685546875,3132.500244140625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.98291015625,4575.9619140625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.22314453125,625.5108642578125,-3076.980224609375,1747.81494140625,16.0,17.0,18,19,20,21,-3149.88232421875,544.8773803710938,24
1,5847.35791015625,4357.70703125,3390.10546875,3132.0458984375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.490234375,4575.25537109375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,12.0,13.0,14.0,15.0,16.0,17.0,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.77880859375,624.6524047851562,-3076.90576171875,1748.8172607421875,16.0,17.0,18,19,20,21,-3151.122314453125,545.019287109375,24
1,5848.35107421875,4357.548828125,3389.7626953125,3131.5419921875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.21435546875,4576.50244140625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.58056640625,626.1922607421875,-3076.880126953125,1748.334716796875,16.0,17.0,18,19,20,21,-3150.262451171875,545.3283081054688,24
1,5847.578125,4359.48291015625,3389.740234375,3131.746826171875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.05078125,4576.02880859375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.57373046875,625.0939331054688,-3077.664794921875,1747.7955322265625,16.0,17.0,18,19,20,21,-3151.58935546875,544.8822631835938,24
1,5847.333984375,4356.91357421875,3389.681884765625,3132.00390625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.58203125,4575.07470703125,18,19,20,21,22.0,23.0,24
1,5847.72900390625,4360.73876953125,3390.5849609375,3130.560302734375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.5966796875,4575.30908203125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.7236328125,625.5745239257812,-3077.843994140625,1747.2298583984375,16.0,17.0,18,19,20,21,-3149.198486328125,544.9700317382812,24
1,5848.5498046875,4357.57666015625,3390.013916015625,3130.93603515625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.2099609375,4575.48486328125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.59033203125,625.949462890625,-3077.4501953125,1747.7225341796875,16.0,17.0,18,19,20,21,-3150.158935546875,545.4203491210938,24
1,5848.37744140625,4356.98828125,3388.830322265625,3131.70068359375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.5693359375,4574.61962890625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.5380859375,625.6663818359375,-3077.815673828125,1748.9398193359375,16.0,17.0,18,19,20,21,-3149.900634765625,545.9491577148438,24
1,5847.57080078125,4357.5810546875,3389.837890625,3132.228515625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.1494140625,4575.67529296875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.20703125,624.21337890625,-3077.04345703125,1749.0552978515625,16.0,17.0,18,19,20,21,-3150.185546875,544.1714477539062,24
1,5847.70361328125,4358.03515625,3389.35205078125,3131.601318359375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.39404296875,4577.775390625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.58154296875,625.5447998046875,-3077.2080078125,1748.875732421875,16.0,17.0,18,19,20,21,-3148.7626953125,544.8728637695312,24
1,5847.921875,4359.63232421875,3389.832275390625,3131.8203125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.38623046875,4579.09912109375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.501953125,624.3597412109375,-3076.363037109375,1748.1611328125,16.0,17.0,18,19,20,21,-3150.03564453125,544.0563354492188,24
1,5848.9208984375,4357.25634765625,3389.88427734375,3130.990478515625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.50048828125,4575.92333984375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.1142578125,625.5678100585938,-3076.969970703125,1749.1395263671875,16.0,17.0,18,19,20,21,-3149.166015625,545.0146484375,24
1,5847.8662109375,4359.609375,3389.7783203125,3131.60498046875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.7265625,4575.86962890625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.34423828125,625.5847778320312,-3076.893798828125,1748.530517578125,16.0,17.0,18,19,20,21,-3150.146240234375,545.2078247070312,24
1,5847.67431640625,4357.8662109375,3390.409423828125,3132.26171875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.54541015625,4575.181640625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.37255859375,625.5065307617188,-3076.904541015625,1747.9195556640625,16.0,17.0,18,19,20,21,-3148.848876953125,544.6448364257812,24
1,5848.44580078125,4359.37744140625,3390.109619140625,3131.994384765625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.1845703125,4575.14111328125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.2607421875,626.5775146484375,-3077.70361328125,1748.20556640625,16.0,17.0,18,19,20,21,-3150.097900390625,545.2702026367188,24
1,5848.51806640625,4359.48193359375,3388.610107421875,3132.55419921875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.3828125,4575.205078125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.958984375,624.8878784179688,-3076.37841796875,1747.3350830078125,16.0,17.0,18,19,20,21,-3151.597412109375,544.2483520507812,24
1,5847.45947265625,4357.50244140625,3389.75537109375,3131.873046875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.55810546875,4575.38427734375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.08251953125,626.375244140625,-3076.901123046875,1748.0665283203125,16.0,17.0,18,19,20,21,-3150.395263671875,544.3855590820312,24
1,5847.53857421875,4359.50390625,3389.908935546875,3131.8974609375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.0703125,4576.8203125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.0009765625,625.3292846679688,-3076.723876953125,1748.367431640625,16.0,17.0,18,19,20,21,-3150.417236328125,545.8351440429688,24
1,5848.232421875,4359.34912109375,3390.259521484375,3131.603515625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.4130859375,4575.98291015625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.8076171875,625.79296875,-3077.2353515625,1748.35009765625,16.0,17.0,18,19,20,21,-3150.3623046875,545.0114135742188,24
1,5848.5615234375,4359.7822265625,3390.199951171875,3131.892333984375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.73046875,4577.33984375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.30322265625,624.4959106445312,-3076.335205078125,1748.30615234375,16.0,17.0,18,19,20,21,-3149.876220703125,544.97216796875,24
1,5847.88330078125,4359.9990234375,3389.4599609375,3130.94482421875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.26123046875,4575.74560546875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.3798828125,625.2405395507812,-3077.21533203125,1749.2225341796875,16.0,17.0,18,19,20,21,-3149.4111328125,546.1729736328125,24
1,5848.65869140625,4359.62939453125,3390.015625,3131.28173828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.76611328125,4577.47509765625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.18310546875,626.582763671875,-3076.96533203125,1748.7891845703125,16.0,17.0,18,19,20,21,-3149.8896484375,544.7781372070312,24
1,5848.2001953125,4359.87841796875,3389.58251953125,3131.545654296875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.3837890625,4576.12060546875,18,19,20,21,22.0,23.0,24
1,5846.93798828125,4359.73193359375,3390.073486328125,3132.170166015625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.6875,4576.44140625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.154296875,625.8709106445312,-3077.1884765625,1747.5137939453125,16.0,17.0,18,19,20,21,-3150.453125,544.5009155273438,24
1,5847.6669921875,4355.837890625,3389.70263671875,3131.800048828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.828125,4575.9091796875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.75341796875,626.0372924804688,-3076.828857421875,1749.2154541015625,16.0,17.0,18,19,20,21,-3149.023681640625,544.7411499023438,24
1,5847.41162109375,4359.4384765625,3389.2861328125,3131.128173828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.72900390625,4575.37841796875,18,19,20,21,22.0,23.0,24
1,5848.4794921875,4359.57373046875,3389.779052734375,3131.6884765625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.826171875,4575.81298828125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.98681640625,624.9134521484375,-3077.53076171875,1748.6221923828125,16.0,17.0,18,19,20,21,-3150.07470703125,545.7193603515625,24
1,5848.51220703125,4357.0869140625,3389.618408203125,3132.15771484375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.04443359375,4577.98974609375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.984375,626.1637573242188,-3077.05224609375,1748.3236083984375,16.0,17.0,18,19,20,21,-3148.976806640625,545.58837890625,24
1,5847.8154296875,4357.57568359375,3389.4873046875,3132.187744140625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.46484375,4576.9453125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.72998046875,625.8811645507812,-3077.38916015625,1749.202880859375,16.0,17.0,18,19,20,21,-3148.934814453125,544.8739013671875,24
1,5847.8779296875,4357.2666015625,3389.00537109375,3132.367919921875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.05712890625,4575.23046875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.62060546875,625.6388549804688,-3076.999755859375,1748.9056396484375,16.0,17.0,18,19,20,21,-3150.31396484375,544.1937255859375,24
1,5848.154296875,4359.28515625,3388.951171875,3132.27294921875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.1015625,4575.4501953125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.66552734375,625.1688842773438,-3077.542236328125,1748.5789794921875,16.0,17.0,18,19,20,21,-3149.72314453125,546.747802734375,24
1,5846.89208984375,4356.73779296875,3389.8291015625,3132.640625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.77685546875,4575.87548828125,18,19,20,21,22.0,23.0,24
1,5849.078125,4356.74560546875,3390.089111328125,3132.220947265625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.7314453125,4575.5693359375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.65673828125,624.0960083007812,-3077.52783203125,1748.1983642578125,16.0,17.0,18,19,20,21,-3151.2783203125,545.3721923828125,24
1,5846.88330078125,4360.50537109375,3389.781005859375,3131.89990234375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5939.63330078125,4575.35888671875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.79931640625,626.5060424804688,-3077.4296875,1748.3544921875,16.0,17.0,18,19,20,21,-3150.516845703125,545.2894287109375,24
1,5848.0205078125,4359.47021484375,3389.841064453125,3131.69775390625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.52294921875,4575.640625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.14501953125,625.8758544921875,-3077.2646484375,1748.2037353515625,16.0,17.0,18,19,20,21,-3149.91650390625,544.5126342773438,24
1,5846.96923828125,4357.0830078125,3390.141845703125,3131.7705078125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.49951171875,4577.310546875,18,19,20,21,22.0,23.0,24
1,5847.90185546875,4357.72509765625,3389.540283203125,3131.38916015625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.953125,4575.65283203125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.82275390625,626.2233276367188,-3077.043212890625,1748.73388671875,16.0,17.0,18,19,20,21,-3148.94775390625,544.22216796875,24
1,5848.06005859375,4358.2763671875,3390.44384765625,3131.217041015625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.85888671875,4576.03955078125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.4091796875,625.232177734375,-3077.45751953125,1748.790283203125,16.0,17.0,18,19,20,21,-3148.990234375,544.7410888671875,24
1,5847.76708984375,4356.4638671875,3389.069091796875,3132.142333984375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.42919921875,4574.3759765625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.62353515625,626.037353515625,-3076.63037109375,1748.0733642578125,16.0,17.0,18,19,20,21,-3149.863037109375,544.7095336914062,24
1,5848.60791015625,4359.609375,3389.444580078125,3131.65283203125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.47900390625,4574.6015625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.90673828125,624.1806030273438,-3077.191162109375,1747.9073486328125,16.0,17.0,18,19,20,21,-3149.984619140625,543.8184204101562,24
1,5848.48828125,4359.48486328125,3389.263916015625,3132.137939453125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.85205078125,4576.404296875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.69189453125,625.9754638671875,-3076.629150390625,1748.51904296875,16.0,17.0,18,19,20,21,-3148.92822265625,545.373291015625,24
1,5847.04736328125,4357.212890625,3390.532958984375,3132.57421875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.23876953125,4575.7734375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.76953125,625.4529418945312,-3076.535400390625,1748.8748779296875,16.0,17.0,18,19,20,21,-3149.584228515625,544.564208984375,24
1,5848.3212890625,4357.7041015625,3389.417724609375,3131.802734375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.6982421875,4575.3212890625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.27783203125,626.3162231445312,-3077.3974609375,1749.0423583984375,16.0,17.0,18,19,20,21,-3149.576416015625,544.088134765625,24
1,5847.54150390625,4358.0712890625,3389.99853515625,3131.345947265625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.9912109375,4575.5634765625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.87841796875,625.1431884765625,-3077.116455078125,1747.935791015625,16.0,17.0,18,19,20,21,-3149.963623046875,544.4100341796875,24
1,5847.83349609375,4357.36181640625,3389.59130859375,3131.856201171875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.22216796875,4575.7001953125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.599609375,625.6665649414062,-3076.09326171875,1748.207763671875,16.0,17.0,18,19,20,21,-3148.739990234375,545.3861083984375,24
1,5848.21337890625,4356.67333984375,3389.921630859375,3131.2724609375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.97509765625,4576.212890625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.1337890625,624.7924194335938,-3077.7548828125,1747.9166259765625,16.0,17.0,18,19,20,21,-3150.542236328125,545.4403686523438,24
1,5848.58056640625,4359.44384765625,3389.76904296875,3132.00244140625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.8681640625,4575.74365234375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.4287109375,626.3190307617188,-3076.8505859375,1749.06298828125,16.0,17.0,18,19,20,21,-3148.87353515625,546.5142822265625,24
1,5847.9208984375,4356.51904296875,3389.090576171875,3131.200927734375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.1845703125,4577.13916015625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.03955078125,625.0012817382812,-3077.40380859375,1747.8172607421875,16.0,17.0,18,19,20,21,-3149.695068359375,545.2426147460938,24
1,5847.75390625,4357.2041015625,3389.43212890625,3132.208984375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.08642578125,4576.3447265625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.84716796875,625.3592529296875,-3077.441650390625,1747.7359619140625,16.0,17.0,18,19,20,21,-3149.317626953125,545.481689453125,24
1,5848.18994140625,4357.96875,3389.844970703125,3131.65869140625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.78955078125,4575.88330078125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.86328125,625.7235717773438,-3076.628173828125,1747.1646728515625,16.0,17.0,18,19,20,21,-3149.8037109375,544.941162109375,24
1,5847.455078125,4359.51904296875,3390.017578125,3130.43505859375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.365234375,4575.26318359375,18,19,20,21,22.0,23.0,24
1,5847.89599609375,4359.52685546875,3389.27880859375,3131.59423828125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.7138671875,4575.7236328125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.83251953125,624.8780517578125,-3076.83544921875,1747.011474609375,16.0,17.0,18,19,20,21,-3149.48876953125,543.8168334960938,24
1,5848.06005859375,4357.17626953125,3390.628173828125,3131.910888671875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.31689453125,4576.345703125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.6533203125,626.3739013671875,-3076.58349609375,1748.2098388671875,16.0,17.0,18,19,20,21,-3148.191162109375,545.0517578125,24
1,5848.37939453125,4357.611328125,3391.03955078125,3131.676025390625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.5703125,4576.69189453125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.833984375,624.717041015625,-3077.19677734375,1747.691162109375,16.0,17.0,18,19,20,21,-3150.106201171875,545.5616455078125,24
1,5848.55419921875,4357.55712890625,3390.158935546875,3131.22265625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.23388671875,4574.9140625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.65625,626.480224609375,-3077.568115234375,1747.5655517578125,16.0,17.0,18,19,20,21,-3148.7060546875,545.28369140625,24
1,5848.595703125,4359.89697265625,3390.21728515625,3131.4130859375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.82666015625,4575.72119140625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.74462890625,625.5775756835938,-3077.15283203125,1747.9583740234375,16.0,17.0,18,19,20,21,-3149.2890625,544.3627319335938,24
1,5848.5947265625,4357.67138671875,3390.2080078125,3132.141845703125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.92578125,4576.13232421875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.4296875,625.6243286132812,-3077.69921875,1747.0986328125,16.0,17.0,18,19,20,21,-3150.054931640625,544.7056884765625,24
1,5847.998046875,4358.017578125,3390.00732421875,3131.871826171875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.271484375,4575.77099609375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.8017578125,625.191162109375,-3076.673095703125,1748.90380859375,16.0,17.0,18,19,20,21,-3149.8369140625,546.17529296875,24
1,5847.73486328125,4356.40185546875,3389.323974609375,3132.38427734375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.26611328125,4576.359375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.43603515625,625.4901733398438,-3077.08642578125,1748.6187744140625,16.0,17.0,18,19,20,21,-3148.677734375,545.3516235351562,24
1,5848.61328125,4358.0126953125,3390.766845703125,3131.1953125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.01708984375,4578.53564453125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.8525390625,624.9032592773438,-3077.106689453125,1747.2352294921875,16.0,17.0,18,19,20,21,-3150.083984375,543.6867065429688,24
1,5849.7666015625,4356.392578125,3389.701904296875,3132.50732421875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.244140625,4576.087890625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.77685546875,625.9151000976562,-3077.041015625,1747.268798828125,16.0,17.0,18,19,20,21,-3148.185302734375,546.7623291015625,24
1,5848.30810546875,4359.94677734375,3389.555908203125,3131.029296875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.4765625,4576.36376953125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.40869140625,625.8380737304688,-3077.763671875,1749.224853515625,16.0,17.0,18,19,20,21,-3149.76123046875,545.3426513671875,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,12.0,13.0,14.0,15.0,16.0,17.0,18,19,20,21,22.0,23.0,24
1,5848.642578125,4357.59326171875,3390.324951171875,3131.1552734375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.6474609375,4575.1435546875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.4619140625,625.4351196289062,-3077.178466796875,1747.9241943359375,16.0,17.0,18,19,20,21,-3149.22119140625,545.00634765625,24
1,5848.193359375,4358.2685546875,3389.19775390625,3131.688720703125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.30322265625,4575.41455078125,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.076171875,626.4386596679688,-3076.8642578125,1747.654052734375,16.0,17.0,18,19,20,21,-3148.843994140625,544.8399047851562,24
1,5848.44873046875,4357.94287109375,3389.85693359375,3132.025146484375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.1328125,4576.177734375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4409.3310546875,624.7149658203125,-3077.669189453125,1749.6968994140625,16.0,17.0,18,19,20,21,-3149.271484375,544.743408203125,24
1,5848.7685546875,4359.54638671875,3390.190673828125,3132.26904296875,6,7,8,9,10,11,12.0,13.0,14.0,15.0,16.0,17.0,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.10595703125,625.819091796875,-3077.109619140625,1747.41064453125,16.0,17.0,18,19,20,21,-3150.39208984375,547.0134887695312,24
1,5848.93310546875,4357.36083984375,3389.662109375,3132.30126953125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.60986328125,4576.35400390625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.19189453125,624.7619018554688,-3077.393798828125,1747.4923095703125,16.0,17.0,18,19,20,21,-3149.248779296875,544.0211181640625,24
1,5848.6015625,4356.94873046875,3389.098388671875,3132.32470703125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.63330078125,4575.59765625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.54248046875,626.4401245117188,-3077.031005859375,1748.1153564453125,16.0,17.0,18,19,20,21,-3149.81005859375,543.802490234375,24
1,5848.40087890625,4356.5126953125,3389.529296875,3132.13330078125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.6005859375,4575.50390625,18,19,20,21,22.0,23.0,24
1,5848.85302734375,4356.7509765625,3389.4072265625,3131.984619140625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.7353515625,4575.75927734375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4411.0087890625,625.209228515625,-3077.597412109375,1748.4957275390625,16.0,17.0,18,19,20,21,-3149.280029296875,544.5960083007812,24
1,5848.2490234375,4357.18115234375,3390.11962890625,3131.968505859375,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5940.744140625,4575.630859375,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.70654296875,625.75439453125,-3076.8203125,1748.090087890625,16.0,17.0,18,19,20,21,-3149.296142578125,545.304931640625,24
1,5848.0888671875,4357.31298828125,3389.634033203125,3132.205078125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.40966796875,4575.5400390625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.21240234375,625.5247802734375,-3077.00439453125,1746.827880859375,16.0,17.0,18,19,20,21,-3150.044921875,544.373046875,24
1,5848.83203125,4359.23974609375,3389.844482421875,3131.8994140625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.80615234375,4575.72119140625,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.39697265625,626.3189086914062,-3075.83251953125,1748.115234375,16.0,17.0,18,19,20,21,-3150.278076171875,545.6823120117188,24
1,5848.826171875,4357.91650390625,3389.804931640625,3131.7978515625,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5942.0751953125,4575.84326171875,18,19,20,21,22.0,23.0,24
1,2.0,3.0,4.0,5.0,6,7,8,9,10,11,-4410.72119140625,624.7526245117188,-3077.24560546875,1748.8187255859375,16.0,17.0,18,19,20,21,-3150.023681640625,544.8113403320312,24
1,5848.28662109375,4357.81884765625,3390.18115234375,3132.04345703125,6,7,8,9,10,11,12.0,13.0,14.0,15.0,5941.765625,4576.8310546875,18,19,20,21,22.0,23.0,24
